id,title,cate,location,introduce,video
825,정읍시_정읍산내초등학교(폐교) [10],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 폐교 (CS),지역정보  > 정읍시,정읍시 산내면에 위치한 폐교.,
823,완주군_동초각[구)산북초등학교(폐교)]현)대둔산수련원 [16],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 폐교 (CS),지역정보  > 완주군,"동초 김연수제 판소리의 전수자인 고 오정숙 명창은 전라도의 짙은 정서를 가장 잘 표현하는 국내 최고의 명창으로 동초제 판소리를 보급하는데 앞장섰으며 최근에는 완주군 운주면에 동초각을 지어 후진을 양성하는데 전념해 왔다. 
현재는 대둔산 수련원으로 운영중에 있다.",
822,완주군_고산동초등학교(폐교) 현)완주군인재개발관[56],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 폐교 (CS),지역정보  > 완주군,"2010년 폐교. 완주군 매입, 인재개발관을 설치하는 등 지역인재 양성을 위한 공간으로 활용",
820,무주군_무주동초등학교(폐교) [12],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 폐교 (CS),지역정보  > 무주군,무주군 무주읍 오산리에 있는 폐교.,
816,고창군_고창대성고등학교(폐교)(강당) [12],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 폐교 (CS),지역정보  > 고창군,고창군 매산리에 있는 폐교. 2010년 고창 수박축제가 열리기도 했다.,
815,익산시_익산시립마동도서관 [24],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 도서관 (LI),지역정보  > 익산시,익산시 마동에 위치한 시립도서관.,
814,정읍시_용하초등학교(폐교) 현)정읍시교육청 정읍학생수련원 [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 교육원/수련원/연수원(TI),지역정보  > 정읍시,"현, 정읍시교육청 정읍학생수련원",
812,진안군_진안중학교 [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 진안군,진안군 진안읍 군상리에 있는 공립중학교.,
810,진안군_송풍초등학교 [10],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 진안군,"진안군 용담면 송풍 초등학교와 병설 유치원,학교 시설로는 운동장, 다목적실, 도서실, 영어 체험실, 방송실, 어학실, 과학실 등을 갖추고 있다. 운동장에는 새로 잔디설비가 되어있다",
809,진안군_마령고등학교 [11],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 진안군,진안군 마령면에 있는 고등학교. 본관 옆 체육관이 2013년 새로 신설되었다.,
808,정읍시_고부초등학교 [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 정읍시,정읍시 고부면에 있는 초등학교,
807,전주시_한국전통문화고등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,"전주시 중인동에 위치한 전통고등학교. '한국회화과, 한국음악과, 공예디자인과, 조리과학과'의 4개과. 전통 문양을 살린 학교 건물과 강당이 특색있다.",
806,전주시_청강유치원 [16],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 중노송동에 위치한 사설유치원.,
805,전주시_전주풍남중학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 효자동에 위치한 중학교.,
804,전주시_전주초등학교 [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 태평동에 위치한 초등학교,
803,전주시_전주진북초등학교 [14],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 진북동에 위치한 초등학교.,
802,전주시_전주중앙중학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 진북동에 위치한 중학교.,
801,전주시_전주완산여자고등학교 [17],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 평화동에 위치한 고등학교.,
800,전주시_전주영생고등학교(강당) [9],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 효자동에 위치한 고등학교 강당. 기독교 신동아학원.,
799,전주시_전주여자고등학교 [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 인후동에 위치한 고등학교,
797,전주시_전주신흥중고등학교 [14],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주에 위치해있는 신흥중고등학교. 호남기독학원. 기독교미션스쿨.,
795,전주시_전주솔빛중학교(강당) [7],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 송천동에 위치한 중학교 강당.,
794,전주시_전주대학교(본관_총장실) [18],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 효자동에 위치한 대학교. 본관 내 총장실 모습.,
792,전주시_전주대학교(교회) [18],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 효자동에 위치한 전주대학교 내 교회.,
791,전주시_전주대학교 사범대학 부설고등학교 [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 효자동에 위치한 고등학교. 구)온고을여자고등학교,
790,전주시_전주기전대학(옥상) [7],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 중화산동에 위치한 전문대학 건물 옥상에서 보이는 전주시 전경.,
789,전주시_전주기전대학 [16],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 중화산동에 위치한 전문대학. 기독교 재단,
788,전주시_전주고등학교 [10],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 중노송동에 위치한 고등학교.,
787,전주시_전북도립여성중고등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 송천동에 위치한 학교. 도내 20세 이상 성인여성을 대상으로 한 배움의 터전.,
786,전주시_전북대학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 덕진동에 위치한 국공립대학교 4년제.,
785,전주시_전라정보대학(미개교법인) [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 삼천동에 위치한 대학.,
784,전주시_우석고등학교(강당) [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 동산동에 위치한 고등학교 강당.,
783,전주시_완산고등학교(강당) [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 삼천동에 위치한 고등학교 강당.,
782,전주시_완산고등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 전주시,전주시 삼천동에 위치한 고등학교.,
780,익산시_함열여자고등학교 [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 익산시,익산시 함열읍에 있는 고등학교.,
778,익산시_이리중학교 앞 도로 [17],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 익산시,익산시 평화동에 위치한 이리중학교 앞 도로 모습.,
777,익산시_원광대학교(자연식물원) [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 익산시,익산시 신용동 원광대학교 내 자연식물원.,
776,익산시_원광대학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 익산시,익산시 신용동에 위치한 원불교 재단 사립대학교. 의과대학 부속병원이 바로 옆에 위치해있다.,
775,익산시_남성남녀중고등학교 [16],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 익산시,익산시 신동에 위치한 중고등학교.,
774,완주군_우석대학교 [17],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 완주군,완주군 삼례읍에 위치한 대학교.,
773,완주군_백제예술대학 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 완주군,완주군 봉동읍에 있는 예술대학교.,
772,부안군_백련초등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 부안군,부안군 하서면 백련리에 있는 초등학교.,
771,무주군_구천초등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 무주군,무주군 설천면에 위치한 초등학교.,
770,김제시_한국폴리텍대학 김제캠퍼스 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 김제시,김제시 백학동에 위치한 전문대학. [구)전북기능대학],
769,김제시_지평선중고등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 김제시,김제시 성덕면에 있는 중고등학교.,
768,김제시_심창초등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 김제시,김제시 심포리에 있는 초등학교.,
767,김제시_벽성대학교(폐교) [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 김제시,김제시 공덕리에 위치한 벽성대학교 김제캠퍼스. 2014년 폐교되었다.,
765,김제시_만경초등학교 [10],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 김제시,김제 만경읍에 있는 공립초등학교로 1909년 개관한지 100년이 넘는 역사를 가졌다. 신관과 구관이 다른 느낌을 주며 병설유치원이 있다.,
764,김제시_남곡중학교(폐교) [5],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 폐교 (CS),지역정보  > 김제시,김제시 남포리에 있는 중학교. 2000년 폐교,
763,김제시_길보종합사회복지관 길보어린이집 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 김제시,"김제시 신풍동 길보사회복지관, 어린이집.",
762,군산시_호원대학교 [13],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 임피면 월하리 시 외곽에 위치한 대학교 캠퍼스.,
761,군산시_아이원어린이집 [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 나운2동에 있는 어린이집 건물.,
760,군산시_아이세상유치원 [13],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 나운동에 있는 어린이집.,
759,군산시_상평초등학교(폐교) [17],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 옥구읍 상평리에 있는 폐교.,
758,군산시_군산초등학교 [10],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 지곡동에 있는 초등학교.,
757,군산시_군산진포중학교 [17],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 수송동에 위치한 중학교.,
756,군산시_군산중학교 [15],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 송풍동에 위치한 중학교.,
755,군산시_군산중앙중학교 [13],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 성산면 도암리에 있는 중학교.,
754,군산시_군산영광여자고등학교 [14],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 중앙로2가에 위치한 고등학교.,
753,군산시_군산서흥중학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 서흥남동에 있는 중학교.,
752,군산시_군산상업고등학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 문화동에 있는 공립고등학교. 1968년에 창단한 ‘역전의 명수’라 불리는 야구부가 있다.,
751,군산시_군산발산초등학교 [17],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 개정면 발산리에 위치한 빨간 지붕의 초등학교.,
750,군산시_군산동원중학교 [14],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,"군산시 나운동, 아파트에 둘러싸인 중학교.",
749,군산시_군산대학교 [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,"군산시 미룡동에 있는 국립종합대학교. 4개 대학원(일반대학원, 산업대학원, 경영행정대학원, 교육대학원), 6개 단과대학(인문대학, 예술대학, 사회과학대학, 자연과학대학, 공과대학, 해양과학대학)으로 구성되어 있다.",
748,군산시_군산남중학교 [19],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 문화동에 위치한 중학교.,
747,군산시_군산간호대학 [12],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 군산시,군산시 개정동에 있는 간호전문대학. [구)개정간호전문대학교],
745,고창군_흥덕중학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 고창군,고창군 흥덕면 흥덕리에 위치한 작고 아기자기한 중학교.,
744,고창군_심원중학교 [20],로케이션 DB  > 교육/의료/복지시설  > 교육연구시설  > 학교 (SZ),지역정보  > 고창군,고창군 심원면 연화리에 위치한 소규모의 중학교.,
743,임실군_임실치즈마을 [20],로케이션 DB  > 문화/관광/종교시설,지역정보  > 임실군,임실군 금성리에 자리한 임실 치즈마을은 한국 치즈의 원조 임실치즈의 뿌리를 가진 마을이다. 치즈낙농체험과 농촌체험이 가능하다.,
742,남원시_국립민속국악원(내부) [13],로케이션 DB  > 문화/관광/종교시설,지역정보  > 남원시,"남원시 어현동에 있는 국립 국악 기관. 토요 상설 공연, 판소리 마당 등의 정기 공연과 무형문화재 초청 공연, 민속악 대제전 등의 기획 공연 및 기존 판소리 5마당을 현대적 감각에 맞게 새롭게 창작한 창극 공연 등을 벌이고 있다.",
741,순창군_고추장민속마을 [9],로케이션 DB  > 전통문화시설  > 기타  > 민속마을,지역정보  > 순창군,순창군 백산리 고추장마을. [순창고추장단지],
740,남원시_국립민속국악원(외부) [14],로케이션 DB  > 문화/관광/종교시설,지역정보  > 남원시,"남원시 어현동에 있는 국립 국악 기관. 토요 상설 공연, 판소리 마당 등의 정기 공연과 무형문화재 초청 공연, 민속악 대제전 등의 기획 공연 및 기존 판소리 5마당을 현대적 감각에 맞게 새롭게 창작한 창극 공연 등을 벌이고 있다.",
739,전주시_킹콩나이트 [12],로케이션 DB  > 문화/관광/종교시설  > 위락시설  > 무도장/무도학원,지역정보  > 전주시,전주시 우아동에 있는 나이트클럽.,
736,군산시_금강랜드 [15],로케이션 DB  > 문화/관광/종교시설  > 위락시설  > 유원시설업,지역정보  > 군산시,군산시 성덕리에 있는 금강하구둑이 보이는 놀이동산.,
735,전주시_새벽강 [15],로케이션 DB  > 문화/관광/종교시설  > 위락시설  > 주점영업,지역정보  > 전주시,전주시 풍남동에 있는 한식 주점.,
733,전주시_연예인음악홀 [11],로케이션 DB  > 문화/관광/종교시설  > 위락시설  > 단란주점,지역정보  > 전주시,전주시 우아동에 있는 단란주점.,
732,부안군_코리아나노래방(코리아나단란주점) [15],로케이션 DB  > 문화/관광/종교시설  > 위락시설  > 단란주점,지역정보  > 부안군,부안군 위도에 있는 단란주점.,
731,정읍시_천주교신성공소 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설,지역정보  > 정읍시,"지정번호- 문화재자료 제180호 
지정일- 2002.04.06
시대- 조선시대",
730,전주시_치명자산성지 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설,지역정보  > 전주시,전주시 대성동 치명자산에 있는 천주교성지로 지방기념물 68호이다.,
729,장수군_죽림정사 [17],로케이션 DB  > 문화/관광/종교시설  > 종교시설,지역정보  > 장수군,"민족대표33인중 백용성 조사 탄생성지로1998년부터 7년에 걸쳐 생가를 복원하고 대웅전을 비롯하여 사료를 정리한 용성기념관, 용성교육관, 승방등이 위치해있다.",
728,익산시_원불교중앙총부 [17],로케이션 DB  > 문화/관광/종교시설  > 종교시설,지역정보  > 익산시,익산시 신용동 원불교중앙총부 건물로 근대문화제 제 179호이다.,
727,남원시_만복사지 [11],로케이션 DB  > 문화/관광/종교시설  > 종교시설,지역정보  > 남원시,"사적  제349호. '만복사저포기'의 무대. 
기린산을 북쪽에 두고 남쪽으로 넓은 평야를 둔 야산에 위치한 만복사터는 고려 문종(재위 1046∼1083) 때 지어진 것으로 전한다. 5층석탑(보물 제30호)·불상좌대(보물 제31호)·당간지주(보물 제32호)·석불입상(보물 제43호)등이 현재 절터 내에 남아있다. 고구려식의 절 배치를 따르고 있으며, 고려시대를 대표하는 절중에 하나로 의의가 크다.",
726,익산시_영모묘원 [16],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장 내 납골당,지역정보  > 익산시,익산시 왕궁면 동봉리에 있는 공원묘지.,
724,정읍시_보림사 [19],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 정읍시,정읍시 북면 보림리 칠보산 중턱에 있는 고려시대 사찰.,
723,정읍시_내장사 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 정읍시,"대한불교조계종 내장사, 백제시대의 고승 영은조사가 창건한 절",
722,전주시_전동성당 [16],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 전주시,"현재 전주시 안에 세워진 성당 중 가장 오래된 성당이자, 호남 전체에서 최초로 세워진 로마네스크 양식 건물이다. 1937년에서 1957년까지 천주교 전주교구의 주교좌 성당이었으며, 건축물의 아름다움으로 인해 영화의 촬영지나 결혼식 장소로 자주 쓰이기도 한다. 본당의 수호 성인은 성 프란치스코 하비에르이다.",
721,전주시_천주교노송교회 [12],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 전주시,전주시 중노송동에 위치한 오래된 성당.,
720,임실군_임실천주교회(임실성당) [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 임실군,임실군 이도리에 위치한 전주교구 소속의 가톨릭 천주교회이다.,
719,임실군_덕치교회 [15],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 임실군,"(임실 회문리 덕치교회는 2010년 새 성전 건축, 임실 일중리 덕치중앙교회도 새성전 건축.)
제 칠일 안식일 예수재림교.",
718,익산시_한빛교회 [11],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 익산시,익산시 신동 주택가 골목 내 교회.,
717,익산시_천주교황등교회 [4],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 익산시,익산시 황등면 황등농공단지 근처 천주교회.,
716,익산시_예본교회 [13],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 익산시,익산시 부송동에 위치한 대형 교회.,
715,익산시_숭림사 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 익산시,익산시 웅포면 함라산에 있는 보물 제825호 사찰.,
714,익산시_동련교회 [13],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 익산시,1915년 백낙규씨가 장로가 되면서 최초의 조직교회로 발전.,
713,익산시_화산천주교회/나바위성당 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 익산시,"국가지정문화재 사적 제318호. 초창기 명칭 '나바위성당' 
한국 초기 본당의 하나로서 당시의 한국 풍속에 따라 남녀의 좌석을 칸막이로 막고 출입구도 각기 달랐는데, 이것은 현재까지도 지켜지고 있다. 나바위는 옛날 선착장으로 이용하던 곳이다.",
710,완주군_광명전원교회 [15],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 완주군,완주군 화산면 성북리 경천저수지 옆에 위치한 정원이 아름다운 교회.,
709,순창군_강천사 [13],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 순창군,순창군 청계리 강천산 내 자리한 사찰.,
708,부안군_부안성당 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 부안군,부안군 봉덕리에 위치한 성당. 흰색 외관이 독특하다.,
707,부안군_내소사(대한불교조계종) [8],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 부안군,부안군 석포리에 위치한 사찰로 문화재보호구역(전북기념물 78).,
706,무주군_향산사 [17],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 무주군,"대한불교조계종 제17교구 본사인 금산사의 말사로, 비구니스님들이 수행하는 사찰이다.",
705,무주군_안국사 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 무주군,"적상산 사고 조선왕조실록과 왕의 족보인 선원록이 봉안. 주요문화재는 보물 제1267호 영산회상괘불과, 유형문화재 제42호 극락전, 제85호 호국사비, 사적 제146호 적상산성, 기념물 제 88호 사고 등이 있으며, 세계의 불상을 수집하여 모신 성보박물관이 있다.",
704,무주군_북고사 [17],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 무주군,대한불교조계종 제17교구 본사 금산사(金山寺)의 말사.,
703,김제시_청운사 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 김제시,김제시 청하면 대청리에 위치한 사찰.,
702,김제시_서강사 [10],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 김제시,대한제국 말 애국자인 장태수(1841∼1910) 선생의 영정을 모시고 추모하는 사당. 문화재자료 제157호.,
701,김제시_문수사 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 김제시,한국불교조계종 제17교구 금산사의 말사.,
700,김제시_망해사 [20],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 김제시,"주요문화재 : 낙서전(지방문화재 자료 128호)
김제에서 금산 29번 국도으로 가다가 만경이 나오면 여기서 서쪽으로 12.3km를 끝없는 평야를 달리면 평야 끝 해변 얕은 벼랑 위에 망해사가 나온다. 진봉산 고개 넘어 깎아 놓은 듯한 기암괴석의 벼랑 위에 망망대해를 내려다보며 서 있어 이름 그대로 망해사이다.",
699,군산시_천주교팔마성당 [12],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,군산시 경장동에 위치한 큰 규모의 성당.,
697,군산시_은파교회 [13],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,군산시 나운동에 위치한 외관이 화려한 교회.,
696,군산시_은적사 [16],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,석가여래 삼존상; 2000년 11월 17일 전라북도  유형문화재 184호로 지정,
695,군산시_성광교회 [9],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,군산시 개복동에 위치한 대형교회.,
694,군산시_상주사 [15],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,"전라북도 군산시 서수면 취성산(鷲城山)에 있는 사찰. 대한불교조계종 제17교구 본사인 금산사의 말사.
대웅전: 전라북도 유형문화재 제 37호",
693,군산시_동국사 [18],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,전라북도 군산시 금광동에 있는 한국 유일의 일본식 사찰. 대한불교조계종 제24교구인 선운사의 말사. 동국사 대웅전은 2003년에 등록문화재 제64호로 지정.,
692,군산시_군산동부교회 [18],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,군산시 문화동에 있는 대형 교회,
691,군산시_개복교회 [10],로케이션 DB  > 문화/관광/종교시설  > 종교시설  > 종교집회장,지역정보  > 군산시,군산시 개복동에 위치한 교회.,
689,진안군_백운관광농원 [14],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 진안군,"비경의 마이산과 이어지는 백운동 계곡 산 중턱에 자리 잡고 있어 산장의 정취를 만끽할 수 있다. 빼어난 자연경관과 농원을 가로질러 흐르는 계곡의 맑은 물이 푸른 숲과 어우러지고 각종 편의시설을 짜임새 있게 들여놓아 가족 나들이는 물론 청소년들의 자연학습과 기업체의 연수, 부서별 야외모임 등의 장소로 인기를 얻고 있다.",
688,진안군_구봉관광농원 [17],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 진안군,진안군 정천면 갈용리 구봉산 자락에 있는 관광농원.,
686,익산시_성당포구 [20],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 익산시,"익산시 성당면 성당리, 금강의 한 줄기인 부곡천의 오래된 포구이다.",
685,완주군_청산관광농원 [20],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 완주군,"청산관광농원은 전주시에서 대둔산 도립공원방향 약 25km 지점의 대둔산 줄기아래 수려한 자연경관 속에 자리잡고 있으며, 인근에는 화암사 및 대아저수지 등의 주변 관광지를 접하고 있습니다. 관광농원 부지 30,000여 평에 자연학습에 도움이 되는 갖가지 동식물과, 체육 놀이시설, 행사시설, 휴식시설, 음식과 숙박시설 등 각종 편의시설을 갖추고 있습니다.",
684,순창군_화양관광농원 [10],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설,지역정보  > 순창군,순창군 화양리 무공해 유기 농산물을 주제로 식품의 대부분을 자급자족하는 관광 농원.,
683,전주시_전주동물원(코끼리열차) [10],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,전주시 덕진동에 위치한 전주동물원.,
682,전주시_전주동물원(침팬지우리) [16],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,전주시 덕진동에 위치한 전주동물원.,
681,전주시_전주동물원(원장실) [16],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,전주시 덕진동에 위치한 전주동물원.,
679,전주시_전주동물원(동물주방) [13],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,전주시 덕진동에 위치한 전주동물원.,
678,전주시_전주동물원(공터) [11],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,전주시 덕진동에 위치한 전주동물원.,
677,전주시_전주동물원 [16],로케이션 DB  > 문화/관광/종교시설  > 관광휴게시설  > 동/식물원,지역정보  > 전주시,전주시 덕진동에 위치한 전주동물원.,
